DateTime,Wika Palwal - Metal Shed 1 (New)-Inv 1 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 2 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 3 - Daily Energy (kWh),Total (Cumulative for Day),Hourly Total
08-10-25 9:00,20.75,22.34,18.65,61.74,49.39
08-10-25 10:00,38.81,41.79,34.77,115.37,53.63
08-10-25 11:00,79.27,81.83,69.75,230.85,115.48
08-10-25 12:00,0,110,95.32,205.32,0
08-10-25 17:00,286.07,316.01,258.43,860.51,655.19
09-10-25 7:00,0.84,0.71,0.7,2.25,0
09-10-25 8:00,8.17,4.3,6.26,18.73,16.48
09-10-25 9:00,50.94,29.84,39.26,120.04,101.31
09-10-25 10:00,111.48,74.53,87.68,273.69,153.65
09-10-25 11:00,129.43,89.25,102.57,321.25,47.56
09-10-25 12:00,164.5,122.41,132.61,419.52,98.27
09-10-25 13:00,224.84,182.74,184.77,592.35,172.83
09-10-25 14:00,255.63,215.02,211.87,682.52,90.17
09-10-25 19:00,362.04,349.94,313.62,1025.6,343.08
09-10-25 20:00,362.04,349.94,313.62,1025.6,0
09-10-25 21:00,362.04,349.94,313.62,1025.6,0
09-10-25 22:00,0,0,0,0,0
09-10-25 23:00,0,0,0,0,0
10-10-25 0:00,0,0,0,0,0
